row_id,input,pattern_name,output,context,expected_answer,phoenix_faithfulness_score,phoenix_faithfulness_label,phoenix_faithfulness_explanation,phoenix_conciseness_score,phoenix_conciseness_label,phoenix_conciseness_explanation,phoenix_correctness_score,phoenix_correctness_label,phoenix_correctness_explanation
10,Czy w ERGO Podróże może zostać zawarta umowa grupowa dla 5 osób?,deterministic,"**Odpowiedź:** Nie, umowa grupowa ERGO Podróże może być zawarta tylko dla minimum 8 osób.

---

**Szczegóły:**
- Umowa ubezpieczenia może zostać zawarta w formie grupowej, obejmującej minimum 8 osób, gdzie wszystkie osoby ubezpieczone objęte są tym samym zakresem ochrony ubezpieczeniowej (§ 38) [1]. **[Obowiązkowe]**
- Umowa ubezpieczenia może zostać zawarta w formie imiennej, rozumianej jako umowa ubezpieczenia dla przynajmniej jednej osoby ubezpieczonej, w której każda osoba może mieć różny zakres ochrony ubezpieczeniowej (§ 37) [2]. **[Zalecane]**","hestia_ergo_podroz.md: 1. Umową ubezpieczenia może zostać zawarta w formie grupowej, obejmującej minimum 8 osób, gdzie wszystkie osoby ubezpieczone objęte są tym samym zakresem ochrony ubezpieczeniowej.   2. Z uwagi na okre

hestia_ergo_podroz.md: 1. Umowa ubezpieczenia może zostać zawarta w formie imiennej, rozumianej jako umowa ubezpieczenia dla przynajmniej jednej osoby ubezpieczonej, w której ramach każda osoba może mieć różny zakres ochron

hestia_ergo_podroz.md: **Ubezpieczenia na miarę potrzeb.** Umożliwiamy indywidualną konfigurację zakresu ubezpieczenia.","Nie

§ 38 ust. 1. Umowa ubezpieczenia może zostać zawarta w formie grupowej, obejmującej minimum 8 osób, gdzie wszystkie osoby ubezpieczone objęte są tym samym zakresem ochrony ubezpieczeniowej",1.0,faithful,The context states group contract minimum 8 people; the query asks about 5; the response says cannot; this is faithful to context.,0.8,mostly_concise,"Ocena zwięzłości odpowiedzi na pytanie o umowę grupową ERGO Podróże. Odpowiedź zawiera krótkie stwierdzenie (nie), a następnie fragmenty „Szczegóły” z dodatkowymi informacjami i odniesieniami. Treść jest stosunkowo zwięzła, ale zawiera padding w postaci szczegółów, które nie były konieczne do odpowiedzi na pytanie.",1.0,fully_correct,"Core conclusion matches: the group contract for ERGO Podróże requires a minimum of 8 people, so a group contract for 5 is not possible; the candidate correctly states this."
11,Czy mogę dowolnie ustalić wysokość sumy ubezpieczenia Kosztów Leczenia w ERGO Podróż?,blackboard,"**Odpowiedź:** Nie, wysokość sumy ubezpieczenia Kosztów Leczenia w ERGO Podróż nie może być ustalona dowolnie — Klient wybiera spośród dostępnych wariantów: Wariant I 200 000 zł, Wariant II 500 000 zł, lub Wariant III 3 000 000 zł.

---

**Szczegóły:**
- Zgodnie z § 22 Obowiązujące sumy ubezpieczenia i sumy gwarancyjne określa poniższa tabela, a w Ubezpieczeniu Pomoc Medyczna i Koszty Leczenia: wariant I – 200 000 zł, wariant II – 500 000 zł, wariant III – 3 000 000 zł [1].
- Z § 21 wynika, że Klient wybiera sumę ubezpieczenia albo sumę gwarancyjną dla każdego rodzaju ubezpieczenia spośród dostępnych wariantów [3].
- Dodatkowo źródło potwierdza, że Suma ubezpieczenia w Wariancie I wynosi 200 000 zł, w Wariancie II – 500 000 zł, a w Wariancie III – 3 000 000 zł [2].","hestia_ergo_podroz.md: Obowiązujące sumy ubezpieczenia i sumy gwarancyjne określa poniższa tabela:   | RODZAJ UBEZPIECZENIA | WARIANT I | WARIANT II | WARIANT III | |:---|:---|:---|:---| | Ubezpieczenie Pomoc Medyczna i Kos

hestia_ergo7_podroz.md: * ✓ Suma ubezpieczenia w Wariancie I wynosi 200 000 zł, w Wariancie II – 500 000 zł, a w Wariancie III – 3 000 000 zł.

hestia_ergo_podroz.md: 1. Sumę ubezpieczenia albo sumę gwarancyjną dla każdego rodzaju ubezpieczenia Klient wybiera z dostępnych wariantów. Sumy te stanowią górną granicę odpowiedzialności ERGO Hestii za wszystkie zdarzenia

hestia_ergo7_pozakomunikacyjne.md: 1. Rozmiar szkody i wysokość odszkodowania ERGO Hestia określa, w granicach sum ubezpieczenia oraz limitów odpowiedzialności określonych w § 7 dla poszczególnych przedmiotów ubezpieczenia, na podstawi","Nie, są dostępne 3 warianty

I. Rodzaje ubezpieczeń § 3 Niniejszy dokument opisuje warunki następujących ubezpieczeń: RODZAJ UBEZPIECZENIA WARIANT I WARIANT II WARIANT III WARIANT",1.0,faithful,"The response correctly states that the sum is not arbitrary and matches the available variants in the context (200 000 zł, 500 000 zł, 3 000 000 zł) and that the client chooses among variants.",0.5,mixed,Assessment of conciseness for the provided response: it contains bold headings and repeated citation details; the core answer is present but padding/redundant mentions reduce conciseness. Label chosen: mixed (balanced content with some padding).,1.0,fully_correct,"The candidate correctly states there are three variants and that the sum of insurance costs must be chosen among the predefined options; no contradiction with gold, which only asserts three variants."
12,Czy w ERGO Podróże może zostać zawarta umowa grupowa dla 5 osób?,blackboard,"**Odpowiedź:** Nie, ponieważ umowa grupowa w ERGO Podróże może obejmować minimum 8 osób.

---

**Szczegóły:**
- § 38 wskazuje, że Umową ubezpieczenia może zostać zawarta w formie grupowej, obejmującej minimum 8 osób, gdzie wszystkie osoby ubezpieczone objęte są tym samym zakresem ochrony ubezpieczeniowej. [1]
- § 37 dopuszcza zawarcie umowy ubezpieczenia w formie imiennej, rozumianej jako umowa ubezpieczenia dla przynajmniej jednej osoby ubezpieczonej, w której ramach każda osoba może mieć różny zakres ochrony ubezpieczeniowej. [2]
- Wnioskując z § 38, grupa 5 osób nie spełnia warunku minimalnej liczby osób dla umowy grupowej, więc taka grupa nie może zawrzeć umowy grupowej. [1]","hestia_ergo_podroz.md: 1. Umową ubezpieczenia może zostać zawarta w formie grupowej, obejmującej minimum 8 osób, gdzie wszystkie osoby ubezpieczone objęte są tym samym zakresem ochrony ubezpieczeniowej.   2. Z uwagi na okre

hestia_ergo_podroz.md: 1. Umowa ubezpieczenia może zostać zawarta w formie imiennej, rozumianej jako umowa ubezpieczenia dla przynajmniej jednej osoby ubezpieczonej, w której ramach każda osoba może mieć różny zakres ochron

hestia_ergo_podroz.md: 5. W przypadku zawarcia umowy ubezpieczenia na cudzy rachunek Klient zobowiązuje się do przekazania Ogólnych Warunków Ubezpieczeń Ubezpieczonemu. Jeżeli Ubezpieczony wyraża Klientowi zgodę na finansow","Nie

§ 38 ust. 1. Umowa ubezpieczenia może zostać zawarta w formie grupowej, obejmującej minimum 8 osób, gdzie wszystkie osoby ubezpieczone objęte są tym samym zakresem ochrony ubezpieczeniowej",1.0,faithful,The context specifies that a group insurance contract requires a minimum of 8 people; the response correctly states that a group contract for 5 people is not allowed and cites the minimum (8) as per §38.,0.8,mostly_concise,"Assessment of conciseness: The response gives a clear core answer ('Nie, ... minimum 8 osób') and then a 'Szczegóły' section with bullet points and legal references. The core statement is concise; the subsequent details provide supportive context but add padding. Overall, information is useful with some extra structure; not excessively padded.",1.0,fully_correct,"Candidate answer aligns with the gold: a group contract under §38 requires at least 8 insured persons, so a group of 5 cannot form a group contract; the reasoning and conclusion are correct."
13,Czy mogę dowolnie ustalić wysokość sumy ubezpieczenia Kosztów Leczenia w ERGO Podróż?,router_specialist,"**Odpowiedź:** Nie, suma ubezpieczenia Kosztów Leczenia w ERGO Podróż nie może być dowolnie ustalana; w Wariantach I, II i III obowiązują odpowiednio 200 000 zł, 500 000 zł i 3 000 000 zł.

---

**Szczegóły:**
- Suma ubezpieczenia dla Ubezpieczenia Pomoc Medyczna i Koszty Leczenia w ERGO Podróż wynosi 200 000 zł w Wariancie I, 500 000 zł w Wariancie II oraz 3 000 000 zł w Wariancie III, co potwierdzają § 3 [2] i § 22 [3].
- Zgodnie z § 21 suma ubezpieczenia albo suma gwarancyjna ulega zmniejszeniu o kwotę wypłaconego odszkodowania oraz równowartość kosztów świadczeń zrealizowanych przez ERGO Hestię, za wyjątkiem kosztów świadczenia usługi transportu w Ubezpieczeniu Pomoc Medyczna i Koszty Leczenia [4].","hestia_ergo7_podroz.md: * ✓ Suma ubezpieczenia w Wariancie I wynosi 200 000 zł, w Wariancie II – 500 000 zł, a w Wariancie III – 3 000 000 zł.

hestia_ergo_podroz.md: Niniejszy dokument opisuje warunki następujących ubezpieczeń:   | RODZAJ UBEZPIECZENIA | WARIANT I | WARIANT II | WARIANT III | |:---|:---|:---|:---| | **Ubezpieczenie Pomoc Medyczna i Koszty Leczenia

hestia_ergo_podroz.md: Obowiązujące sumy ubezpieczenia i sumy gwarancyjne określa poniższa tabela:   | RODZAJ UBEZPIECZENIA | WARIANT I | WARIANT II | WARIANT III | |:---|:---|:---|:---| | Ubezpieczenie Pomoc Medyczna i Kos

hestia_ergo_podroz.md: 2. Suma ubezpieczenia albo suma gwarancyjna zmniejsza się o kwotę wypłaconego odszkodowania oraz równowartość kosztów świadczeń zrealizowanych przez ERGO Hestię, za wyjątkiem kosztów świadczenia usług","Nie, są dostępne 3 warianty

I. Rodzaje ubezpieczeń § 3 Niniejszy dokument opisuje warunki następujących ubezpieczeń: RODZAJ UBEZPIECZENIA WARIANT I WARIANT II WARIANT III WARIANT",1.0,faithful,"The query asks if the insured amount for Medical Costs in ERGO Podróż can be set arbitrarily. The context specifies fixed sums for Variants I (200,000 zł), II (500,000 zł), and III (3,000,000 zł) and a rule about reduction. The provided answer correctly states these fixed sums and does not invent information beyond the context.",0.8,mostly_concise,"Ocena zwięzłości: odpowiedź jest treściwa, zawiera odpowiedź i niezbędne szczegóły, bez nadmiernej powtórzeń.",1.0,fully_correct,"Candidate states that the sum cannot be set arbitrarily and that there are three fixed variants with specified sums (200k, 500k, 3,000,000 zł), which matches the gold answer's core claim and remains consistent with the extra details provided (no contradictions)."
14,Czy mogę dowolnie ustalić wysokość sumy ubezpieczenia Kosztów Leczenia w ERGO Podróż?,deterministic,"**Odpowiedź:** Nie, wysokość sumy ubezpieczenia Kosztów Leczenia w ERGO Podróż nie jest ustalana dowolnie; Klient wybiera ją spośród dostępnych wariantów: Wariant I – 200 000 zł, Wariant II – 500 000 zł, Wariant III – 3 000 000 zł.

---

**Szczegóły:**
- Suma ubezpieczenia dla każdego rodzaju ubezpieczenia Klient wybiera z dostępnych wariantów; sumy te stanowią górną granicę odpowiedzialności ERGO Hestii za wszystkie zdarzenia, które wystąpią w okresie ubezpieczenia dla poszczególnych ubezpieczeń (w Ubezpieczeniu Odpowiedzialności Cywilnej – za wszystkie wypadki, które wystąpią w okresie ubezpieczenia oraz w stosunku do wszystkich poszkodowanych) [2].
- Obowiązujące sumy ubezpieczenia i sumy gwarancyjne określa poniższa tabela: Ubezpieczenie Pomoc Medyczna i Koszty Leczenia – WARIANT I 200 000 zł, WARIANT II 500 000 zł, WARIANT III 3 000 000 zł [3].","hestia_ergo7_komunikacja.md: ta stanowi górną granicę odpowiedzialności **ERGO Hestii** za wszystkie zdarzenia, które wystąpią w okresie ubezpieczenia dla poszczególnych ubezpieczeń (w **Ubezpieczeniu Następstw Nieszczęśliwych Wy

hestia_ergo_podroz.md: 1. Sumę ubezpieczenia albo sumę gwarancyjną dla każdego rodzaju ubezpieczenia Klient wybiera z dostępnych wariantów. Sumy te stanowią górną granicę odpowiedzialności ERGO Hestii za wszystkie zdarzenia

hestia_ergo_podroz.md: Obowiązujące sumy ubezpieczenia i sumy gwarancyjne określa poniższa tabela:   | RODZAJ UBEZPIECZENIA | WARIANT I | WARIANT II | WARIANT III | |:---|:---|:---|:---| | Ubezpieczenie Pomoc Medyczna i Kos

hestia_ergo7_podroz.md: * ✓ Suma ubezpieczenia w Wariancie I wynosi 200 000 zł, w Wariancie II – 500 000 zł, a w Wariancie III – 3 000 000 zł.","Nie, są dostępne 3 warianty

I. Rodzaje ubezpieczeń § 3 Niniejszy dokument opisuje warunki następujących ubezpieczeń: RODZAJ UBEZPIECZENIA WARIANT I WARIANT II WARIANT III WARIANT",1.0,faithful,"The provided answer states that the sum for Koszty Leczenia in ERGO Podróż is not arbitrary and lists the available variants (I: 200,000 zł; II: 500,000 zł; III: 3,000,000 zł). The context confirms these exact sums and that customers choose among available variants, which match the table and notes.",0.8,mostly_concise,Assigned a conciseness label to the provided response evaluating its information density and presence of structured formatting.,1.0,fully_correct,Core conclusion matches: there are 3 variants; candidate provides specifics but consistent with gold; no material errors.
15,Czy i do jakiej kwoty w ubezpieczeniu ERGO Podróż pokrywane są koszty pomocy stomatologicznej?,planner_executor,"**Odpowiedź:** Koszty leczenia stomatologicznego w ERGO Podróż są pokrywane do 2000 zł.

---

**Szczegóły:**
- Koszty leczenia stomatologicznego w ERGO Podróż są pokrywane do 2000 zł zgodnie z § 6, gdzie w sekcji „Świadczenia” w tabeli podano „b) leczenie stomatologiczne (do 2000 zł)” [1].","hestia_ergo_podroz.md: 1. Świadczenia w Ubezpieczeniu Pomoc Medyczna i Koszty Leczenia obejmują:   | **RODZAJ ŚWIADCZENIA** | **ŚWIADCZENIA** | |:---|:---| | **Pomoc medyczna** | a) leczenie szpitalne i ambulatoryjne;<br>b)

hestia_ergo7_komunikacja.md: Ubezpieczenie Następstw Nieszczęśliwych Wypadków Kierowcy i Pasażerów obejmuje również koszty odbudowy stomatologicznej zębów stałych, pod warunkiem że zostały poniesione do dwóch lat od nieszczęśliwe

hestia_ergo_podroz.md: Ubezpieczenie obejmuje: * ✓ niezbędną i natychmiastową pomoc w przypadku nagłego zachorowania lub nieszczęśliwego wypadku, np. leczenie szpitalne, ambulatoryjne, stomatologiczne, konsultacje medyczne","do 2000 zł

§ 6 ust. 1. Świadczenia w Ubezpieczeniu Pomoc Medyczna i Koszty Leczenia obejmują: Pomoc medyczna pkt b) leczenie stomatologiczne (do 2000 zł)",0.0,unfaithful,"The answer asserts a specific dental coverage limit (2000 zł) for ERGO Podróż, but the context only mentions dental coverage exists without amount; the claim is not supported by the context.",0.5,mixed,"Ocena: Kluczowa odpowiedź jest zwięzła, ale sekcja „Szczegóły” powtarza tę samą informację i dodaje dodatkowy odnośnik, co stanowi padding i obniża zwięzłość w praktyce.",1.0,fully_correct,"Candidate answer states dental treatment costs are covered up to 2000 zł and cites §6, matching the gold answer. Semantics align."
16,Czy w ERGO Podróże może zostać zawarta umowa grupowa dla 5 osób?,router_specialist,"**Odpowiedź:** Nie, grupa ubezpieczenia w ERGO Podróże może obejmować minimum 8 osób.

---

**Szczegóły:**
- Umową ubezpieczenia może zostać zawarta w formie grupowej, obejmującej minimum 8 osób, gdzie wszystkie osoby ubezpieczone objęte są tym samym zakresem ochrony ubezpieczeniowej. [1]
- Z uwagi na okres ochrony rozróżnia się dwa rodzaje umów ubezpieczenia grupowego: 1) krótkoterminową, na czas określony, wskazany przez Klienta; 2) roczną (dwanaście miesięcy). [1]
- Umowa ubezpieczenia może zostać zawarta w formie imiennej, rozumianej jako umowa ubezpieczenia dla przynajmniej jednej osoby ubezpieczonej, w której ramach każda osoba może mieć różny zakres ochrony ubezpieczeniowej. [2]","hestia_ergo_podroz.md: 1. Umową ubezpieczenia może zostać zawarta w formie grupowej, obejmującej minimum 8 osób, gdzie wszystkie osoby ubezpieczone objęte są tym samym zakresem ochrony ubezpieczeniowej.   2. Z uwagi na okre

hestia_ergo_podroz.md: 1. Umowa ubezpieczenia może zostać zawarta w formie imiennej, rozumianej jako umowa ubezpieczenia dla przynajmniej jednej osoby ubezpieczonej, w której ramach każda osoba może mieć różny zakres ochron","Nie

§ 38 ust. 1. Umowa ubezpieczenia może zostać zawarta w formie grupowej, obejmującej minimum 8 osób, gdzie wszystkie osoby ubezpieczone objęte są tym samym zakresem ochrony ubezpieczeniowej",1.0,faithful,The context specifies that group insurance can be formed for a minimum of 8 people; the query asks if a group contract for 5 people is possible. The provided answer states the minimum is 8 and thus aligns with the context; no false information.,0.8,mostly_concise,"Ocena: odpowiedź jest jasna i zawiera tezę (minimum 8 osób) oraz krótkie dodatkowe wyjaśnienia; dodatkowe szczegóły mogą być pomocne, ale wciąż stosunkowo zwięzłe.",1.0,fully_correct,Gold answer states that a group contract requires a minimum of 8 people; the candidate answered 'Nie' (No) and also mentions the 8-person minimum. The conclusion matches the gold answer and there are no contradictions; extra details do not undermine correctness.
17,Ile wariantów ubezpieczenia oferuje ERGO Podróż?,hierarchical,"**Odpowiedź:** Trzy warianty ubezpieczenia.

---

**Szczegóły:**
- ERGO Podróż oferuje trzy warianty ubezpieczenia [1].","hestia_ergo_podroz.md: | **Ubezpieczenie Podróż Assistance** | ✓ | ✓ | ✓ | | **Ubezpieczenie Następstw Nieszczęśliwych Wypadków** | ✓ suma ubezpieczenia 10 000 zł | ✓ suma ubezpieczenia 30 000 zł | ✓ suma ubezpieczenia 60 0

hestia_ergo_podroz.md: | Przedłużenie ochrony o 48 godzin | ✓ | ✓ | ✓ | | Opóźnienie lub odwołanie środka transportu | ✓ 1000 zł | ✓ 1000 zł | ✓ 1000 zł | | Przerwanie podróży | ✓ 3000 zł | ✓ 3000 zł | ✓ 10 000 zł | | Dozór

hestia_ergo_podroz.md: **Ubezpieczenia na miarę potrzeb.** Umożliwiamy indywidualną konfigurację zakresu ubezpieczenia.","3 warianty

I. Rodzaje ubezpieczeń § 3 Niniejszy dokument opisuje warunki następujących ubezpieczeń: RODZAJ UBEZPIECZENIA WARIANT I WARIANT II WARIANT III WARIANT",1.0,faithful,The context shows three variants of ERGO Podróż (three columns with checks) and the response states three variants; therefore faithful.,1.0,very_concise,"Odpowiedź zawiera bezpośrednie stwierdzenie liczby wariantów i minimalne dodatkowe elementy; użyto krótkiego formatu z nagłówkiem i listą, bez zbędnego paddingu.",1.0,fully_correct,Candidate answer states that there are three variants of ERGO Podróż insurance; gold answer says 3 variants. Content matches; candidate's formatting with 'Odpowiedź' and 'Szczegóły' does not change meaning. Therefore fully correct.
18,Czy mogę dowolnie ustalić wysokość sumy ubezpieczenia Kosztów Leczenia w ERGO Podróż?,hierarchical,"**Odpowiedź:** Nie, wysokość sumy ubezpieczenia Kosztów Leczenia w ERGO Podróż nie może być ustalana dowolnie; dostępne są wartości zależnie od wariantu (200 000 zł, 500 000 zł lub 3 000 000 zł), a jej zwiększenie wymaga zgody ERGO Hestii i złożenia nowego wniosku ubezpieczeniowego z opłaceniem dodatkowej składki.

---

**Szczegóły:**
- Suma ubezpieczenia w Wariancie I wynosi 200 000 zł, w Wariancie II – 500 000 zł, a w Wariancie III – 3 000 000 zł [1].
- Za zgodą ERGO Hestii Klient może uzupełnić sumę ubezpieczenia albo sumę gwarancyjną, co wymaga wypełnienia nowego wniosku ubezpieczeniowego i opłacenia dodatkowej składki [2].","hestia_ergo_podroz.md: Obowiązujące sumy ubezpieczenia i sumy gwarancyjne określa poniższa tabela:   | RODZAJ UBEZPIECZENIA | WARIANT I | WARIANT II | WARIANT III | |:---|:---|:---|:---| | Ubezpieczenie Pomoc Medyczna i Kos

hestia_ergo7_podroz.md: * ✓ Suma ubezpieczenia w Wariancie I wynosi 200 000 zł, w Wariancie II – 500 000 zł, a w Wariancie III – 3 000 000 zł.

hestia_ergo7_pozakomunikacyjne.md: 5. Za zgodą ERGO Hestii Klient może uzupełnić sumę ubezpieczenia albo sumę gwarancyjną. Aby to zrobić, Klient wypełnia nowy wniosek ubezpieczeniowy i opłaca dodatkową składkę.

hestia_ergo7_pozakomunikacyjne.md: | **Suma gwarancyjna** | 250 000 zł | 500 000 zł | 2 000 000 zł | | **Zakres terytorialny** | Cały świat | Cały świat | Cały świat |   TAK objęcie zakresem ubezpieczenia + objęcie zakresem ubezpieczen","Nie, są dostępne 3 warianty

I. Rodzaje ubezpieczeń § 3 Niniejszy dokument opisuje warunki następujących ubezpieczeń: RODZAJ UBEZPIECZENIA WARIANT I WARIANT II WARIANT III WARIANT",1.0,faithful,"Assessment of faithfulness to context: The query asks whether one can freely set the sum insured for medical costs in ERGO Podróż. Context indicates fixed sums per variant: 200k, 500k, 3,000k; increasing requires ERGO Hestia consent and a new application with extra premium.",0.8,mostly_concise,"Assessment of verbosity: The answer is information-dense with a concise main clause and a structured 'Szczegóły' section. While it includes bullet points and references, the core answer is compact and directly addresses the question. Therefore, label as mostly_concise (0.8).",1.0,fully_correct,"Candidate answer aligns with the gold: both state that the sum cannot be set arbitrarily and that there are three variants. The candidate adds specific sums (200k, 500k, 3,000,000) and notes that increases require client consent and a new insurance application with extra premium, which is not contradicted by the gold. Overall, no material errors and the core conclusion is preserved with additional plausible details."
19,Ile wariantów ubezpieczenia oferuje ERGO Podróż?,react,"**Odpowiedź:** ERGO Podróż oferuje trzy warianty ubezpieczenia.

---

**Szczegóły:**
- W sekcji § 5 zestawiono trzy warianty: I, II i III [1].
- W sekcji § 3 potwierdzono, że Ubezpieczenie Podróż Assistance występuje we wszystkich wariantach I–III [2].","hestia_ergo_podroz.md: | WARIANTY | I | II | III | |:---|:---|:---|:---| | Pomoc medyczna | ✓ | ✓ | ✓ | | Transport | ✓ | ✓ | ✓ | | Ratownictwo | ✓ | ✓ | ✓ | | **Podróż Assistance** |  |  |  | | Assistance opiekuńczy | ✓ |

hestia_ergo_podroz.md: | **Ubezpieczenie Podróż Assistance** | ✓ | ✓ | ✓ | | **Ubezpieczenie Następstw Nieszczęśliwych Wypadków** | ✓ suma ubezpieczenia 10 000 zł | ✓ suma ubezpieczenia 30 000 zł | ✓ suma ubezpieczenia 60 0

hestia_ergo_podroz.md: W ramach ERGO Podróż dostępne są ubezpieczenia dodatkowe:   * **Sprzęt Sportowy** – możesz ubezpieczyć sprzęt sportowy od zdarzeń losowych, rabunku lub kradzieży. * **Karnety i Kursy** – otrzymasz zwr

hestia_ergo_podroz.md: **Ubezpieczenia na miarę potrzeb.** Umożliwiamy indywidualną konfigurację zakresu ubezpieczenia.","3 warianty

I. Rodzaje ubezpieczeń § 3 Niniejszy dokument opisuje warunki następujących ubezpieczeń: RODZAJ UBEZPIECZENIA WARIANT I WARIANT II WARIANT III WARIANT",1.0,faithful,"The answer correctly states there are three ERGO Podróż insurance variants (I, II, III) and aligns with the context showing three variants in the tables and references to I–III.",0.8,mostly_concise,"Direct answer present: 'trzy warianty', with brief supporting details (sections and bullets) that are not essential to the core question. Overall concise.",1.0,fully_correct,"Candidate answer correctly states there are three variants (I, II, III) and aligns with the gold answer; no contradictions or missing core information."
